stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
420288,420288,ΤΑΞΙΑΡΧΗΣ,Επί της ΣΑΡΑΝΤΑΠΟΡΟΥ,38.010963847,23.690957900,0
420485,420485,1η ΑΓ.ΚΗΡΥΚΟΥ,Επί της ΑΓ.ΚΗΡΥΚΟΥ,38.022577012,23.689314077,0
420490,420490,ΚΑΡΥΣΤΟΥ,Επί της ΤΖΩΝ ΚΕΝΝΕΝΤΥ,38.013362887,23.674851163,0
420492,420492,ΑΓ.ΤΡΙΑΔΟΣ,Επί της ΑΓ.ΤΡΙΑΔΟΣ,38.015967767,23.671672614,0
420494,420494,ΣΤ.ΜΕΤΡΟ ΑΓ.ΑΝΤΩΝΙΟΣ,Επί της ΕΘΝΑΡΧΟΥ ΜΑΚΑΡΙΟΥ,38.006003437,23.700102673,0
420495,420495,ΜΕΤΡΟ ΑΝΘΟΥΠΟΛΗ,Επί της ΑΝΑΠΑΥΣΕΩΣ,38.017209560,23.690897499,0
420496,420496,ΑΦΕΤΗΡΙΑ,Επί της ΚΥΠΡΟΥ,38.007034163,23.701385642,0
430001,430001,ΚΑΨΗ,Επί της ΠΕΤΡΟΥΠΟΛΕΩΣ,38.036900121,23.693435724,0
430002,430002,ΦΑΡΜΑΚΕΙΟ,Επί της 25ης ΜΑΡΤΙΟΥ,38.039094175,23.691500684,0
430003,430003,ΔΗΜΑΡΧΕΙΟ,Επί της 25ης ΜΑΡΤΙΟΥ,38.040644738,23.688223509,0
430004,430004,ΠΑΛ.ΤΕΡΜΑ,Επί της 25ης ΜΑΡΤΙΟΥ,38.042230618,23.684706722,0
430005,430005,ΚΑΜΙΝΙΩΤΗ,Επί της 25ης ΜΑΡΤΙΟΥ,38.043009661,23.682822971,0
430006,430006,7η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΝΑΙΑΔΩΝ (ΠΙΝΔΟΥ),38.035152830,23.677045297,0
430007,430007,Κ.ΠΑΛΑΜΑ,Επί της 25ης ΜΑΡΤΙΟΥ,38.045140629,23.677651047,0
430008,430008,ΓΕΦΥΡΑΚΙ,Επί της 25ης ΜΑΡΤΙΟΥ,38.044343054,23.679318452,0
430009,430009,ΚΑΜΙΝΙΩΤΗ,Επί της 25ης ΜΑΡΤΙΟΥ,38.042829285,23.682778163,0
430010,430010,ΠΑΛ.ΤΕΡΜΑ,Επί της 25ης ΜΑΡΤΙΟΥ,38.041600923,23.685153874,0
430011,430011,ΔΗΜΑΡΧΕΙΟ,Επί της 25ης ΜΑΡΤΙΟΥ,38.040561445,23.687403347,0
430012,430012,ΦΑΡΜΑΚΕΙΟ,Επί της 25ης ΜΑΡΤΙΟΥ,38.038939613,23.690988522,0
430013,430013,ΘΕΣΣΑΛΙΑΣ,Επί της ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ,38.038434821,23.684176001,0
430014,430014,12η ΠΑΛΑΤΙΑΝΗΣ,Επί της ΠΑΛΑΤΙΑΝΗΣ,38.033291822,23.688790239,0
430015,430015,13η ΠΑΛΑΤΙΑΝΗΣ,Επί της ΚΑΡΑΟΛΗ ΚΑΙ ΔΗΜΗΤΡΙΟΥ,38.034667618,23.687599324,0
430016,430016,14η ΠΑΛΑΤΙΑΝΗΣ,Επί της ΚΑΡΑΟΛΗ ΚΑΙ ΔΗΜΗΤΡΙΟΥ,38.035205132,23.686377752,0
430017,430017,15η ΠΑΛΑΤΙΑΝΗΣ,Επί της ΕΛ.ΒΕΝΙΖΕΛΟΥ,38.035588380,23.684769384,0
430018,430018,16η ΠΑΛΑΤΙΑΝΗΣ,Επί της Ρ.ΦΕΡΑΙΟΥ,38.037429504,23.682357028,0
430019,430019,ΠΑΛ.ΤΕΡΜΑ,Επί της Ρ.ΦΕΡΑΙΟΥ,38.039234062,23.679773774,0
430020,430020,16η ΠΑΛΑΤΙΑΝΗΣ,Επί της Ρ.ΦΕΡΑΙΟΥ,38.037302526,23.682061293,0
430021,430021,15η ΠΑΛΑΤΙΑΝΗΣ,Επί της Ρ.ΦΕΡΑΙΟΥ,38.035730686,23.684062265,0
430022,430022,3η ΠΕΡΙΦΕΡΕΙΑΚΗ,Επί της ΑΝΑΠΑΥΣΕΩΣ,38.047051682,23.684423916,0
430023,430023,13η ΠΑΛΑΤΙΑΝΗΣ,Επί της ΑΧΙΛΛΕΩΣ,38.033502406,23.686635701,0
430024,430024,12η ΠΑΛΑΤΙΑΝΗΣ,Επί της ΠΑΛΑΤΙΑΝΗΣ,38.032849718,23.688609792,0
430025,430025,1η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΠΕΡΙΚΛΕΟΥΣ,38.031507753,23.682223075,0
430026,430026,ΣΤΡΑΤΗΓΟΥ ΜΑΚΡΥΓΙΑΝΝΗ,Επί της ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ,38.039679430,23.681150740,0
430027,430027,8η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΠΕΡΙΚΛΕΟΥΣ,38.036834716,23.675773015,0
430028,430028,9η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΠΕΡΙΚΛΕΟΥΣ,38.038047203,23.674240652,0
430029,430029,10η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΣΟΥΛΙΟΥ,38.039369189,23.669972744,0
430030,430030,9η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΘΕΟΚΛΗΤΟΥ,38.038197255,23.673100419,0
430031,430031,8η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΠΕΡΙΚΛΕΟΥΣ,38.036788772,23.675454145,0
430032,430032,7η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΠΕΡΙΚΛΕΟΥΣ,38.035261920,23.677386675,0
430034,430034,11η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΣΟΥΛΙΟΥ,38.038336840,23.668233834,0
430036,430036,ΚΕΦΑΛΛΗΝΙΑΣ,Επί της ΒΟΡ.ΗΠΕΙΡΟΥ,38.041307562,23.679981272,0
430037,430037,ΧΡ.ΣΜΥΡΝΗΣ,Επί της ΒΟΡ.ΗΠΕΙΡΟΥ,38.042543706,23.677195181,0
430038,430038,ΜΑΥΡΟΓΕΝΟΥΣ,Επί της ΒΟΡ.ΗΠΕΙΡΟΥ,38.043278445,23.675630639,0
430039,430039,ΠΑΛΑΜΑ,Επί της ΑΝ.ΡΩΜΥΛΙΑΣ,38.042519621,23.674995791,0
430040,430040,ΚΑΝΑΡΗ,Επί της ΑΝΑΤ.ΡΩΜΥΛΙΑΣ,38.040987578,23.678318831,0
430041,430041,ΞΑΝΘΟΥ,Επί της ΞΑΝΘΟΥ,38.034316218,23.684262057,0
430042,430042,ΑΦΕΤΗΡΙΑ,Επί της ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ,38.039793622,23.680056235,0
430043,430043,ΣΧΟΛΕΙΟ,Επί της ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ,38.037958221,23.684576896,0
430044,430044,ΑΓΙΑΣ ΛΑΥΡΑΣ,Επί της ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ,38.036514548,23.687340780,0
430045,430045,ΚΕΦΑΛΛΗΝΙΑΣ,Επί της ΚΕΦΑΛΛΗΝΙΑΣ,38.044912221,23.683145269,0
430046,430046,1η ΜΑΝΙΑΚΙΟΥ,Επί της ΜΑΝΙΑΚΙΟΥ,38.046680694,23.683878452,0
430047,430047,ΠΡΟΦ.ΗΛΙΑΣ,Επί της Κ.ΠΑΛΑΜΑ,38.048128426,23.679324736,0
430052,430052,2η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΠΕΡΙΚΛΕΟΥΣ,38.033017156,23.680473138,0
430055,430055,Κ.ΠΑΛΑΜΑ,Επί της Κ.ΠΑΛΑΜΑ,38.046240859,23.677896956,0
430067,430067,12η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΜΕΤΕΩΡΩΝ,38.037261276,23.667156111,0
430068,430068,ΤΕΡΜΑ Α11-Β11 ΑΦ 700-747,Επί της Μ.ΜΕΡΚΟΥΡΗ(ΘΕΑΤΡΟ-ΠΕΤΡΑΣ),38.045202927,23.674094983,0
430069,430069,10η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΑΓΗΣΙΛΑΟΥ,38.038911014,23.670499006,0
430071,430071,2η ΜΑΝΙΑΚΙΟΥ,Επί της ΜΑΝΙΑΚΙΟΥ,38.048132025,23.680646798,0
430075,430075,28ης ΟΚΤΩΒΡΙΟΥ,Επί της 28ης ΟΚΤΩΒΡΙΟΥ,38.039951384,23.681730754,0
430076,430076,ΣΤΡΟΦΗ,Επί της ΔΙΓ.ΑΚΡΙΤΑ,38.043707019,23.674169992,0
430079,430079,3η ΠΕΡΙΦΕΡΙΑΚΗ,Επί της ΚΑΝΑΡΗ,38.047759233,23.682768290,0
430082,430082,ΠΑΛ.ΤΕΡΜΑ,Επί της 25ης ΜΑΡΤΙΟΥ,38.045670686,23.677033294,0
430083,430083,ΑΦΕΤΗΡΙΑ,Επί της ΜΕΤΕΩΡΩΝ,38.034842694,23.669229579,0
430084,430084,ΚΡΗΤΗΣ,Επί της ΚΡΗΤΗΣ,38.043392577,23.684451017,0
430085,430085,ΑΝΑΠΑΥΣΕΩΣ,Επί της ΑΝΑΠΑΥΣΕΩΣ,38.045601410,23.684715061,0
430086,430086,ΣΟΥΛΙΟΥ,Επί της ΣΟΥΛΙΟΥ,38.044123745,23.674943115,0
430087,430087,ΣΧΟΛΕΙΑ,Επί της ΣΟΥΛΙΟΥ,38.045704229,23.676121399,0
430088,430088,11η ΚΗΠΟΥΠΟΛΕΩΣ,Επί της ΑΓΗΣΙΛΑΟΥ,38.037299518,23.667930834,0
430089,430089,ΟΔ.ΑΝΔΡΟΥΤΣΟΥ,Επί της Δ.ΑΚΡΙΤΑ,38.042505870,23.673286400,0
430090,430090,ΠΛ.ΡΗΓΑ ΦΕΡΑΙΟΥ,Επί της ΠΛ.ΡΗΓΑ ΦΕΡΑΙΟΥ,38.039684757,23.679794603,0
430091,430091,ΑΓ.ΤΡΙΑΔΑ,Επί της ΣΟΥΛΙΟΥ,38.040049223,23.671428376,0
430092,430092,ΣΧΟΛΕΙΟ ΔΙΟΜ. ΚΟΜΝΗΝΟΣ,Επί της ΣΟΥΛΙΟΥ,38.040882168,23.672780789,0
430093,430093,ΣΧΟΛΕΙΟ ΔΙΟΜ. ΚΟΜΝΗΝΟΣ,Επί της ΣΟΥΛΙΟΥ,38.040862778,23.672290844,0
430094,430094,ΣΤΡΟΦΗ,Επί της ΣΟΥΛΙΟΥ,38.042344529,23.673606214,0
430096,430096,ΚΑΝΑΡΗ,Επί της 25ης ΜΑΡΤΙΟΥ,38.044344793,23.679956656,0
430097,430097,ΒΟΡ.ΗΠΕΙΡΟΥ,Επί της Δ.ΑΚΡΙΤΑ,38.044853801,23.674951284,0
430098,430098,ΑΓ.ΓΛΥΚΕΡΙΑΣ,Επί της ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ,38.037269852,23.686676627,0
440001,440001,ΞΗΡΟΤΥΡΙ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.982469839,23.891649501,0
440002,440002,ΚΑΤΣΑΟΥΝΗ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.979832561,23.895513467,0
440003,440003,ΕΙΚΟΝΟΣΤΑΣΙ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.978113606,23.898373896,0
440004,440004,ΦΟΥΡΝΟΣ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.975863307,23.901815594,0
440005,440005,ΑΓ.ΝΙΚΟΛΑΟΣ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.973395767,23.904232648,0
440006,440006,ΖΩΗΣ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.970755931,23.905397377,0
440007,440007,ΓΗΠΕΔΟ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.968448777,23.905582496,0
440008,440008,ΧΡΙΣΤΟΣ,Επί της ΔΙΑΔ.ΟΛΥΜΠ.ΚΩΝ/ΝΟΥ,37.966231906,23.905961027,0
440009,440009,ΒΡΥΣΗ,Επί της ΔΙΑΔ.ΟΛΥΜΠ.ΚΩΝ/ΝΟΥ,37.964420966,23.906783007,0
440010,440010,ΠΑΝΑΓΙΑ,Επί της ΒΑΣ.ΠΑΥΛΟΥ,37.962233852,23.910679090,0
440011,440011,ΔΙΑΣΤΑΥΡΩΣΗ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959721533,23.927063113,0
440012,440012,ΔΗΜΑΡΧΕΙΟ,Επί της ΒΑΣ.ΠΑΥΛΟΥ,37.962037761,23.913616385,0
440013,440013,ΠΛΑΤΕΙΑ,Επί της ΒΑΣ.ΠΑΥΛΟΥ,37.961354511,23.916007791,0
440014,440014,ΤΕΛΩΝΕΙΟ,Επί της ΚΤΙΡΙΟ ΕΙΚ.ΕΠΤΑ ΤΕΛΩΝΕΙΟΥ,37.924557501,23.934675715,0
440015,440015,ΠΕΡΙΠΤΕΡΟ,Επί της ΒΑΣ.ΠΑΥΛΟΥ,37.960509935,23.919788144,0
440016,440016,ΑΓ.ΚΩΝ/ΝΟΣ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.960249950,23.936863930,0
440017,440017,1η ΑΕΡΟΔΡΟΜΙΟΥ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959129054,23.948612657,0
440018,440018,ΣΥΝΑΙΤΕΡΙΣΜΟΣ ΘΥΡΩΡΩΝ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959369038,23.963786741,0
440019,440019,ΣΥΝΑΙΤΕΡΙΣΜΟΣ ΘΥΡΩΡΩΝ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.960135368,23.964549069,0
440020,440020,1η ΑΕΡΟΔΡΟΜΙΟΥ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959769055,23.948805733,0
440021,440021,ΑΓ.ΚΩΝ/ΝΟΣ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.960583010,23.936089552,0
440025,440025,2η ΑΕΡΟΔΡΟΜΙΟΥ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.958789296,23.955306359,0
440029,440029,ΓΗΠΕΔΟ,Επί της ΔΙΑΔ.ΟΛΥΜΠ.ΚΩΝ/ΝΟΥ,37.968773515,23.905923630,0
440030,440030,ΖΩΗ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.970864350,23.905727412,0
440031,440031,ΑΓ.ΝΙΚΟΛΑΟΣ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.973567289,23.904573997,0
440032,440032,ΦΟΥΡΝΟΣ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.976161082,23.902236484,0
440033,440033,ΑΓ.ΘΕΜΙΣΤΟΚΛΗ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.978312223,23.898760762,0
440034,440034,ΚΑΤΣΑΟΥΝΗ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.980319266,23.895524163,0
440035,440035,ΞΗΡΟΤΥΡΙ,Επί της ΝΕΑ ΛΕΩΦ.ΣΠΑΤΩΝ,37.982785520,23.891899555,0
440036,440036,ΔΙΑΣΤΑΥΡΩΣΗ,Επί της ΧΡ.ΜΠΕΚΑ,37.960091027,23.927005830,0
440038,440038,ΑΓ.ΔΗΜΗΤΡΙΟΥ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.967983778,23.910273655,0
440039,440039,ΑΕΡΟΛΙΜΕΝΑΣ ΑΘΗΝΩΝ(ΤΕΡΜΑ),Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.937389370,23.947512542,0
440040,440040,ΝΕΚΡΟΤΑΦΕΙΟ,Επί της ΑΓ. ΔΗΜΗΤΡΙΟΥ,37.972564168,23.912715977,0
440041,440041,ΗΡΟΔΟΤΟΥ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.977044900,23.914521087,0
440042,440042,ΕΜΠ/ΚΟ ΠΑΡΚΟ ΑΕΡΟΔΡΟΜΙΟΥ,Επί της ΕΣΟΧΗ ΠΡΟ ΠΑΡΚΙΝΓΚ ΙΚΕΑ,37.924078002,23.931490274,0
440045,440045,ΝΕΚΡΟΤΑΦΕΙΟ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.972590808,23.912180824,0
440046,440046,ΔΙΑΣΤΑΥΡΩΣΗ,Επί της ΔΗΜ.ΧΡ.ΜΠΕΚΑ (ΠΕΡΙΦΕΡ.),37.968352353,23.909032250,0
440047,440047,Ο.Τ.Ε,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.966727431,23.917743525,0
440048,440048,ΣΤΡΟΦΗ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.965810530,23.921273751,0
440049,440049,ΚΟΛΙΚΡΕΠΙ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.960107671,23.940563737,0
440050,440050,ΚΟΛΙΚΡΕΠΙ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.960657076,23.939811968,0
440051,440051,ΠΥΛΗ ΟΚΤΩ,Επί της ΕΜΠΡΟΣΘ.ΚΤΙΡΙΟ ΤΡΙΑΝΤΑΔΥΟ,37.934296393,23.944180499,0
440052,440052,ΣΤΡΟΦΗ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.966081198,23.921694691,0
440053,440053,Ο.Τ.Ε,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.967078870,23.917652056,0
440054,440054,ΑΓ.ΔΗΜΗΤΡΙΟΥ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.968335774,23.910922167,0
440055,440055,2η ΑΕΡΟΔΡΟΜΙΟΥ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959492251,23.955169331,0
440056,440056,ΑΓ.ΠΕΤΡΟΣ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959812425,23.928303836,0
440057,440057,ΑΓ.ΠΕΤΡΟΣ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959615874,23.931206838,0
440058,440058,ΑΕΡΟΛΙΜΕΝΑΣ ΑΘΗΝΩΝ(ΤΕΡΜΑ),Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.937136911,23.947296499,0
440059,440059,ΣΤΡΟΦΗ ΠΛΑΣΤΗΡΑ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.967437310,23.914737152,0
440060,440060,ΣΤΡΟΦΗ ΠΛΑΣΤΗΡΑ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.967743732,23.914714028,0
440061,440061,ΤΑΧ.ΘΥΡΙΔΕΣ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959770493,23.933642783,0
440062,440062,ΣΤ.ΑΕΡΟΔΡΟΜΙΟΥ,Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.936802241,23.944702086,0
440063,440063,ΑΕΡΟΔΡΟΜΙΟ,Επί της ΜΠΡΟΣΤ. ΣΤΟ ΚΤΙΡ. ΑΦΙΞΕΩΝ,37.937000574,23.944804359,0
440065,440065,ΤΑΧ.ΘΥΡΙΔΕΣ,Επί της ΛΕΩΦ.ΚΑΡΑΜΑΝΛΗ,37.959976464,23.931331721,0
440066,440066,ΦΟΥΡΝΟΣ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ),37.962830361,23.926058241,0
440095,440095,ΚΕΚΡΟΠΟΣ,Επί της ΒΑΣ.ΠΑΥΛΟΥ,37.960376677,23.922679746,0
440098,440098,ΤΕΡΜΑ,Επί της ΜΑΚΕΔΟΝΙΑΣ,37.959541148,23.926858388,0
440100,440100,ΑΕΡΟΛΙΜΕΝΑΣ ΑΘΗΝΩΝ(ΤΕΡΜΑ),Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.937299205,23.947432945,0
440101,440101,ΑΕΡΟΛΙΜΕΝΑΣ ΑΘΗΝΩΝ(ΤΕΡΜΑ),Επί της ΜΠΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.937055763,23.947228277,0
440102,440102,ΚΤΙΡΙΟ ΔΙΟΙΚΗΣΗΣ,Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.921202459,23.930798905,0
440103,440103,ΚΤΙΡΙΟ ΑΝΑΧΩΡΗΣΕΩΝ,Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.936505748,23.946727950,0
440104,440104,ΚΤΙΡΙΟ ΔΙΟΙΚΗΣΗΣ,Επί της ΜΠΡΟΣΤΑ ΣΤΟ ΚΤΙΡΙΟ,37.922022906,23.931253247,0
440106,440106,ΦΟΥΡΝΟΣ,Επί της ΔΗΜΑΡΧΟΥ ΧΡ.ΜΠΕΚΑ(ΠΕΡΙΦ.),37.960289142,23.926732426,0
440114,440114,ΜΙΧΑΛΑΚΗ,Επί της ΜΙΧΑΛΑΚΗ.Γ,37.959801267,23.924866000,0
440115,440115,1η ΕΜΠΟΡΙΚΟ ΠΑΡΚΟ,Επί της ΕΝΑΝΤΙ ΚΩΤΣΟΒΟΛΟΥ,37.985715062,23.914203565,0
440116,440116,2η ΕΜΠΟΡΙΚΟ ΠΑΡΚΟ,Επί της ΠΑΡΚΙΝΚ,37.986612622,23.909237465,0
440117,440117,3η ΕΜΠΟΡΙΚΟ ΠΑΡΚΟ,Επί της ΟΠΙΣΘΕΝ ΚΩΤΣΟΒΟΛΟΥ,37.983424619,23.912612017,0
440119,440119,ΗΡΟΔΟΤΟΥ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.977585483,23.914258574,0
440120,440120,ΠΥΡΙΖΑ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.988737045,23.917946720,0
440121,440121,3Η ΕΜΠΟΡΙΚΟ ΠΑΡΚΟ,Επί της ΝΟΤ.ΕΙΣΟΔΟΣ ΕΚΠΤ.ΧΩΡΙΟΥ,37.983785320,23.912862110,0
440122,440122,2Η ΕΜΠΟΡΙΚΟ ΠΑΡΚΟ,Επί της ΧΩΡΟΣ ΣΤΑΘΜΕΥΣΗΣ,37.986685093,23.909715662,0
440123,440123,1Η ΕΜΠΟΡΙΚΟ ΠΑΡΚΟ,Επί της ΒΟΡ.ΕΙΣΟΔΟΣ ΕΚΠΤ.ΧΩΡΙΟΥ,37.985381444,23.914010365,0
440124,440124,ΠΕΤΣΑ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.996726242,23.923586915,0
440125,440125,ΔΙΑΣΤΑΥΡΩΣΗ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.968696056,23.910614337,0
440126,440126,ΠΥΡΙΖΑ,Επί της ΑΓ.ΔΗΜΗΤΡΙΟΥ,37.989187433,23.917581798,0
450001,450001,ΣΤΡΟΦΗ,Επί της ΓΡ.ΛΑΜΠΡΑΚΗ,37.964806750,23.704072666,0
450002,450002,ΑΓ.ΣΟΦΙΑ,Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.964689579,23.700509844,0
450003,450003,ΠΑΝΑΓΙΤΣΑ,Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.965045061,23.698538904,0
450004,450004,ΤΕΡΜΑ,Επί της ΚΛΑΖΟΜΕΝΩΝ,37.964562291,23.696560010,0
450005,450005,ΠΑΝΑΓΙΤΣΑ,Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.964721329,23.698824836,0
450006,450006,ΑΓ.ΣΟΦΙΑ,Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.964250759,23.701615899,0
450007,450007,ΣΤΡΟΦΗ,Επί της ΜΑΡΑΘΩΝΟΣ,37.964014797,23.704542597,0
450008,450008,ΑΦΕΤΗΡΙΑ,Επί της ΠΕΙΡΑΙΩΣ,37.967692745,23.697719760,0
450009,450009,ΘΡΑΚΗΣ,Επί της ΑΓ.ΣΟΦΙΑΣ,37.965576418,23.701917915,0
450010,450010,ΣΤΑΘΜΟΣ ΗΣΑΠ ΤΑΥΡΟΥ,Επί της ΧΑΡΟΚΟΠΟΥ,37.962565594,23.705288362,0
450011,450011,ΛΑΜΠΡΙΔΗ,Επί της 25ης ΜΑΡΤΙΟΥ,37.962667637,23.699311351,0
450012,450012,ΛΑΜΠΡΙΔΗ,Επί της 25ης ΜΑΡΤΙΟΥ,37.962686535,23.699652795,0
450013,450013,ΣΦΑΓΕΙΑ,Επί της ΠΕΙΡΑΙΩΣ,37.965883048,23.694960745,0
450014,450014,ΤΑΥΡΟΣ,Επί της ΠΕΙΡΑΙΩΣ,37.967819392,23.697901397,0
450015,450015,ΤΑΥΡΟΣ,Επί της ΠΕΙΡΑΙΩΣ,37.967428120,23.696457138,0
450016,450016,ΡΟΥΦ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,37.974566962,23.703782998,0
450017,450017,ΒΙΟΧΑΛΚΟ,Επί της ΠΕΙΡΑΙΩΣ,37.963821108,23.692271223,0
450018,450018,ΥΦΑΝΤΗΡΙΑ,Επί της ΠΕΙΡΑΙΩΣ,37.960993200,23.689653378,0
450019,450019,ΣΤΡΟΦΗ ΠΕΙΡΑΙΩΣ,Επί της ΜΑΚΕΔΟΝΙΑΣ,37.968690350,23.696622716,0
450022,450022,ΠΑΛ.ΤΕΡΜΑ,Επί της ΛΕΩΦ.ΕΙΡΗΝΗΣ,37.971949826,23.695391061,0
450023,450023,ΕΣΤΑΥΡΩΜΕΝΟΣ,Επί της ΜΑΚΕΔΟΝΙΑΣ,37.970328028,23.695591310,0
450024,450024,ΣΤΡΟΦΗ ΠΕΙΡΑΙΩΣ,Επί της ΜΑΚΕΔΟΝΙΑΣ,37.967942348,23.696648563,0
450025,450025,ΑΓ.ΑΝΝΗΣ,Επί της ΑΓ.ΑΝΝΗΣ,37.974714026,23.684096248,0
450026,450026,ΑΓ.ΑΝΝΗΣ,Επί της Π.ΡΑΛΛΗ,37.976043262,23.685718759,0
450027,450027,ΑΛΦΑ,Επί της Π.ΡΑΛΛΗ,37.975776516,23.690490642,0
450028,450028,ΑΜΑΞΟΣΤΑΣΙΟ Ε.ΘΕ.Λ,Επί της Π.ΡΑΛΛΗ,37.975708984,23.692232986,0
450029,450029,ΑΣΤΥ,Επί της Π.ΡΑΛΛΗ,37.975522325,23.696708459,0
450031,450031,ΡΟΥΦ,Επί της Π.ΡΑΛΛΗ,37.975187150,23.703108736,0
